Anno,Temp Media (oC)_mean,Temp Media (oC)_var,Temp Max (oC)_mean,Temp Max (oC)_var,Temp Minima (oC)_mean,Temp Minima (oC)_var,Humedad Media (%)_mean,Humedad Media (%)_var,Humedad Max (%)_mean,Humedad Max (%)_var,Humedad Min (%)_mean,Humedad Min (%)_var,Velviento (m/s)_mean,Velviento (m/s)_var,DirViento (o)_mean,DirViento (o)_var,VelVientoMax (m/s)_mean,VelVientoMax (m/s)_var,Precipitacion (mm)_mean,Precipitacion (mm)_var,Temp Media (oC)_mean_Semana_Pasada,Temp Media (oC)_var_Semana_Pasada,Temp Max (oC)_mean_Semana_Pasada,Temp Max (oC)_var_Semana_Pasada,Temp Minima (oC)_mean_Semana_Pasada,Temp Minima (oC)_var_Semana_Pasada,Humedad Media (%)_mean_Semana_Pasada,Humedad Media (%)_var_Semana_Pasada,Humedad Max (%)_mean_Semana_Pasada,Humedad Max (%)_var_Semana_Pasada,Humedad Min (%)_mean_Semana_Pasada,Humedad Min (%)_var_Semana_Pasada,Velviento (m/s)_mean_Semana_Pasada,Velviento (m/s)_var_Semana_Pasada,DirViento (o)_mean_Semana_Pasada,DirViento (o)_var_Semana_Pasada,VelVientoMax (m/s)_mean_Semana_Pasada,VelVientoMax (m/s)_var_Semana_Pasada,Precipitacion (mm)_mean_Semana_Pasada,Precipitacion (mm)_var_Semana_Pasada,superficie,numero_incendios,Sin_Semana,Cos_Semana,superficie_anterior,numero_anterior
2009,9.1186,8.0366,12.4786,4.3985,6.21,11.3426,91.9,11.7067,98.6857,1.2214,80.0,56.4533,0.7786,0.2422,238.6571,3563.8862,4.6429,4.4394,11.5429,172.3162,8.4957,2.6865,12.81,2.9148,4.8471,3.1402,87.8571,10.7162,98.6571,0.8095,66.7029,24.1692,0.92,0.282,211.5714,423.6257,5.1029,2.7228,6.4,54.0533,0.0,0.0,-0.35460488704253595,0.9350162426854147,0.0,0.0
2009,8.0886,13.1002,12.1957,12.0379,4.9886,15.743,89.2429,80.5695,98.0571,11.3862,75.0671,277.7193,0.67,0.0884,201.5286,4860.2457,3.6857,4.1293,0.4571,0.5029,9.1186,8.0366,12.4786,4.3985,6.21,11.3426,91.9,11.7067,98.6857,1.2214,80.0,56.4533,0.7786,0.2422,238.6571,3563.8862,4.6429,4.4394,11.5429,172.3162,8.1,2.0,-0.2393156642875578,0.970941817426052,0.0,0.0
2009,0.8014,4.8554,6.3443,2.6039,-3.6843,3.9417,87.4714,51.099,98.6857,5.7481,61.4129,208.6674,0.7486,0.1203,160.3243,8580.6837,4.5314,2.4363,5.5429,98.1829,8.0886,13.1002,12.1957,12.0379,4.9886,15.743,89.2429,80.5695,98.0571,11.3862,75.0671,277.7193,0.67,0.0884,201.5286,4860.2457,3.6857,4.1293,0.4571,0.5029,0.0,0.0,-0.12053668025532363,0.992708874098054,8.1,2.0
2009,4.2286,9.2143,8.8171,16.3337,0.4314,1.8566,90.6654,54.7046,99.1036,1.1184,72.2999,285.1701,1.0143,0.4373,196.0857,1388.4981,5.3729,10.4602,10.6286,99.0857,0.8014,4.8554,6.3443,2.6039,-3.6843,3.9417,87.4714,51.099,98.6857,5.7481,61.4129,208.6674,0.7486,0.1203,160.3243,8580.6837,4.5314,2.4363,5.5429,98.1829,0.0,0.0,6.432490598706546e-16,1.0,0.0,0.0
2009,9.8875,12.1531,12.7675,14.1777,6.6825,6.929,87.1,27.9133,98.25,0.55,73.1375,60.1719,1.2975,0.2128,207.0,400.7933,6.94,0.8311,14.1,13.9333,4.2286,9.2143,8.8171,16.3337,0.4314,1.8566,90.6654,54.7046,99.1036,1.1184,72.2999,285.1701,1.0143,0.4373,196.0857,1388.4981,5.3729,10.4602,10.6286,99.0857,0.0,0.0,0.12053668025532314,0.992708874098054,0.0,0.0
2010,1.3671,5.1366,5.43,3.1679,-2.48,6.2304,90.6714,29.0857,99.4714,0.3957,71.2386,224.5155,0.6943,0.0987,224.1571,10311.1562,4.04,3.9542,0.3714,0.2057,9.8875,12.1531,12.7675,14.1777,6.6825,6.929,87.1,27.9133,98.25,0.55,73.1375,60.1719,1.2975,0.2128,207.0,400.7933,6.94,0.8311,14.1,13.9333,0.0,0.0,0.12053668025532305,0.992708874098054,0.0,0.0
2010,7.6714,8.9973,12.0114,4.4805,3.72,17.9633,87.9714,31.8757,98.9143,1.4948,71.4414,91.9344,1.1614,0.2271,210.0571,1814.1129,6.4486,5.8678,9.4,102.24,1.3671,5.1366,5.43,3.1679,-2.48,6.2304,90.6714,29.0857,99.4714,0.3957,71.2386,224.5155,0.6943,0.0987,224.1571,10311.1562,4.04,3.9542,0.3714,0.2057,0.0,0.0,0.23931566428755774,0.970941817426052,0.0,0.0
2010,9.2571,2.2981,13.05,2.4205,5.1714,10.5266,87.7429,35.8295,98.7857,0.6648,69.7157,108.6047,0.8243,0.1293,199.5171,10881.5161,4.1857,2.2241,2.3143,4.2248,7.6714,8.9973,12.0114,4.4805,3.72,17.9633,87.9714,31.8757,98.9143,1.4948,71.4414,91.9344,1.1614,0.2271,210.0571,1814.1129,6.4486,5.8678,9.4,102.24,0.0,0.0,0.3546048870425356,0.9350162426854148,0.0,0.0
2010,4.7086,4.8828,10.7343,1.9334,-0.4929,14.6897,81.7771,65.123,97.6286,9.3257,55.24,132.2032,0.9186,0.2181,164.4829,13810.5472,5.2143,3.8963,0.4571,0.3029,9.2571,2.2981,13.05,2.4205,5.1714,10.5266,87.7429,35.8295,98.7857,0.6648,69.7157,108.6047,0.8243,0.1293,199.5171,10881.5161,4.1857,2.2241,2.3143,4.2248,23.9,2.0,0.4647231720437685,0.8854560256532099,0.0,0.0
2010,6.1657,10.9634,13.1571,1.7564,1.5686,26.0301,84.6429,9.7495,98.3857,3.3381,56.2429,167.617,0.7829,0.1959,210.3286,1654.8057,3.8714,4.7434,3.3429,25.9295,4.7086,4.8828,10.7343,1.9334,-0.4929,14.6897,81.7771,65.123,97.6286,9.3257,55.24,132.2032,0.9186,0.2181,164.4829,13810.5472,5.2143,3.8963,0.4571,0.3029,0.0,0.0,0.5680647467311558,0.8229838658936564,23.9,2.0
2010,2.5443,14.2215,9.1871,6.6329,-3.2643,27.1711,80.2714,58.9257,98.3857,1.2914,49.8729,195.8385,0.7471,0.1586,172.5714,7690.7924,4.57,5.0419,1.1429,7.1829,6.1657,10.9634,13.1571,1.7564,1.5686,26.0301,84.6429,9.7495,98.3857,3.3381,56.2429,167.617,0.7829,0.1959,210.3286,1654.8057,3.8714,4.7434,3.3429,25.9295,0.0,0.0,0.6631226582407952,0.7485107481711011,0.0,0.0
2010,5.59,6.659,12.3443,3.6882,0.73,15.4861,77.2143,75.1081,95.4,45.73,48.5829,148.827,0.9414,0.6412,214.1714,4797.9724,4.8314,4.1975,0.7714,1.379,2.5443,14.2215,9.1871,6.6329,-3.2643,27.1711,80.2714,58.9257,98.3857,1.2914,49.8729,195.8385,0.7471,0.1586,172.5714,7690.7924,4.57,5.0419,1.1429,7.1829,6.83,2.0,0.7485107481711011,0.6631226582407953,0.0,0.0
2010,9.5043,1.323,14.3957,4.0542,6.1171,2.1003,80.5714,19.9724,95.7143,9.3481,56.1429,55.0081,2.0871,0.6919,208.8,135.8033,8.7043,13.1936,15.5714,165.939,5.59,6.659,12.3443,3.6882,0.73,15.4861,77.2143,75.1081,95.4,45.73,48.5829,148.827,0.9414,0.6412,214.1714,4797.9724,4.8314,4.1975,0.7714,1.379,0.0,0.0,0.8229838658936564,0.5680647467311559,6.83,2.0
2010,8.4686,1.6297,13.4386,5.0679,3.3371,10.023,77.8186,111.0904,95.1429,91.8895,53.2857,185.0653,1.2386,0.9183,171.1571,9628.4995,5.8357,5.738,2.8286,13.4057,9.5043,1.323,14.3957,4.0542,6.1171,2.1003,80.5714,19.9724,95.7143,9.3481,56.1429,55.0081,2.0871,0.6919,208.8,135.8033,8.7043,13.1936,15.5714,165.939,0.0,0.0,0.8854560256532099,0.4647231720437686,0.0,0.0
2010,3.7757,0.5463,12.6657,4.0217,-4.4857,1.6512,68.0329,48.5006,96.4571,7.2929,35.3314,59.9172,0.9486,0.0322,88.5057,14304.0275,5.9229,1.9475,0.0,0.0,8.4686,1.6297,13.4386,5.0679,3.3371,10.023,77.8186,111.0904,95.1429,91.8895,53.2857,185.0653,1.2386,0.9183,171.1571,9628.4995,5.8357,5.738,2.8286,13.4057,21.31,11.0,0.9350162426854148,0.35460488704253557,0.0,0.0
2010,11.2986,15.5922,20.0086,1.8086,4.1786,49.6581,71.1229,84.0049,96.5571,13.6362,37.5471,367.2974,1.1,0.4271,215.7429,2818.6329,5.4729,5.3689,3.4571,24.1295,3.7757,0.5463,12.6657,4.0217,-4.4857,1.6512,68.0329,48.5006,96.4571,7.2929,35.3314,59.9172,0.9486,0.0322,88.5057,14304.0275,5.9229,1.9475,0.0,0.0,787.85,38.0,0.970941817426052,0.23931566428755804,21.31,11.0
2010,10.0471,3.4415,16.7,10.4629,5.2271,4.7932,76.9714,12.239,97.0,3.7567,45.7443,175.0031,1.3771,0.7736,234.4,866.5533,5.7971,5.8637,5.1714,45.6057,11.2986,15.5922,20.0086,1.8086,4.1786,49.6581,71.1229,84.0049,96.5571,13.6362,37.5471,367.2974,1.1,0.4271,215.7429,2818.6329,5.4729,5.3689,3.4571,24.1295,0.0,0.0,0.992708874098054,0.120536680255323,787.85,38.0
2010,8.2057,1.4694,13.5214,1.3941,4.0229,4.3586,79.7857,10.0814,95.7571,9.9195,55.5643,104.0675,1.5314,0.3923,233.1143,239.7248,6.2871,3.3737,5.1429,20.4762,10.0471,3.4415,16.7,10.4629,5.2271,4.7932,76.9714,12.239,97.0,3.7567,45.7443,175.0031,1.3771,0.7736,234.4,866.5533,5.7971,5.8637,5.1714,45.6057,0.0,0.0,1.0,-1.6081226496766366e-16,0.0,0.0
2010,11.1586,3.0575,22.7814,7.0067,1.1029,1.9035,70.2757,9.0504,99.2,0.2333,27.7329,73.7732,0.7657,0.0577,136.59,15724.6858,4.7171,2.1019,0.1714,0.0857,8.2057,1.4694,13.5214,1.3941,4.0229,4.3586,79.7857,10.0814,95.7571,9.9195,55.5643,104.0675,1.5314,0.3923,233.1143,239.7248,6.2871,3.3737,5.1429,20.4762,139.35,22.0,0.992708874098054,-0.12053668025532288,0.0,0.0
2010,11.9157,2.1973,19.68,0.3329,5.01,15.9648,73.1643,101.0357,97.2429,1.6029,43.2714,104.2853,1.1457,0.1213,157.9714,7499.0857,6.0729,2.6938,2.0857,8.2648,11.1586,3.0575,22.7814,7.0067,1.1029,1.9035,70.2757,9.0504,99.2,0.2333,27.7329,73.7732,0.7657,0.0577,136.59,15724.6858,4.7171,2.1019,0.1714,0.0857,49.89,8.0,0.9709418174260521,-0.2393156642875575,139.35,22.0
2010,14.8814,1.656,22.2029,4.0365,8.58,3.1193,78.5943,46.4936,97.8714,1.7724,47.7229,132.3195,0.6386,0.0182,248.4429,5530.1829,3.4814,0.7559,0.8,4.12,11.9157,2.1973,19.68,0.3329,5.01,15.9648,73.1643,101.0357,97.2429,1.6029,43.2714,104.2853,1.1457,0.1213,157.9714,7499.0857,6.0729,2.6938,2.0857,8.2648,12.04,6.0,0.9350162426854148,-0.35460488704253545,49.89,8.0
2010,15.5743,5.6098,24.5614,26.7837,8.17,2.3171,73.4786,30.5571,97.1143,6.3448,38.7886,112.268,0.6729,0.0218,278.6571,2158.6962,4.2557,2.7348,1.6,15.1067,14.8814,1.656,22.2029,4.0365,8.58,3.1193,78.5943,46.4936,97.8714,1.7724,47.7229,132.3195,0.6386,0.0182,248.4429,5530.1829,3.4814,0.7559,0.8,4.12,29.03,9.0,0.8854560256532099,-0.4647231720437685,12.04,6.0
2010,9.8514,1.9171,15.8829,3.932,4.6786,12.5698,75.1243,79.3784,95.3571,6.1429,47.88,113.2547,1.2829,0.3785,139.5014,15574.4211,5.7871,5.8648,3.9714,41.1524,15.5743,5.6098,24.5614,26.7837,8.17,2.3171,73.4786,30.5571,97.1143,6.3448,38.7886,112.268,0.6729,0.0218,278.6571,2158.6962,4.2557,2.7348,1.6,15.1067,141.26,12.0,0.8229838658936565,-0.5680647467311557,29.03,9.0
2010,10.07,0.7686,15.8314,4.7118,5.4114,8.0881,78.6286,44.1324,96.6714,2.4424,54.6143,125.482,0.8586,0.0292,231.8243,23496.7024,5.0357,1.309,2.9143,11.9048,9.8514,1.9171,15.8829,3.932,4.6786,12.5698,75.1243,79.3784,95.3571,6.1429,47.88,113.2547,1.2829,0.3785,139.5014,15574.4211,5.7871,5.8648,3.9714,41.1524,0.0,0.0,0.7485107481711013,-0.663122658240795,141.26,12.0
2010,19.1629,6.1465,30.6314,6.8506,6.8216,6.3085,63.9714,24.961,95.7857,17.0048,27.1699,102.2818,0.5414,0.0136,158.1629,20794.701,3.8214,1.853,0.2,0.1467,10.07,0.7686,15.8314,4.7118,5.4114,8.0881,78.6286,44.1324,96.6714,2.4424,54.6143,125.482,0.8586,0.0292,231.8243,23496.7024,5.0357,1.309,2.9143,11.9048,1.55,1.0,0.6631226582407952,-0.7485107481711012,0.0,0.0
2010,16.1457,2.7335,22.28,12.5417,10.5671,1.3813,76.1,20.9167,96.2286,0.9124,49.3,125.1113,0.6529,0.0681,247.1714,4728.249,4.0471,3.2485,0.4857,1.0648,19.1629,6.1465,30.6314,6.8506,6.8216,6.3085,63.9714,24.961,95.7857,17.0048,27.1699,102.2818,0.5414,0.0136,158.1629,20794.701,3.8214,1.853,0.2,0.1467,0.0,0.0,0.5680647467311558,-0.8229838658936564,1.55,1.0
2010,19.4629,2.2982,28.1943,13.4554,11.9629,3.1316,69.9729,33.036,94.7143,4.0314,38.5286,145.2971,0.6043,0.009,292.1129,14681.7885,4.0114,0.3731,0.0,0.0,16.1457,2.7335,22.28,12.5417,10.5671,1.3813,76.1,20.9167,96.2286,0.9124,49.3,125.1113,0.6529,0.0681,247.1714,4728.249,4.0471,3.2485,0.4857,1.0648,11.5,3.0,0.46472317204376906,-0.8854560256532096,0.0,0.0
2010,14.3171,1.5154,18.39,11.9685,10.7771,4.0513,85.7571,72.0762,96.0429,0.8262,70.0543,288.7001,0.68,0.02,178.6457,13748.5934,3.7229,0.5606,11.8286,211.6724,19.4629,2.2982,28.1943,13.4554,11.9629,3.1316,69.9729,33.036,94.7143,4.0314,38.5286,145.2971,0.6043,0.009,292.1129,14681.7885,4.0114,0.3731,0.0,0.0,0.0,0.0,0.35460488704253584,-0.9350162426854147,11.5,3.0
2010,15.2043,2.4382,21.9457,7.872,7.99,6.6773,69.7671,21.3862,92.0429,16.4062,42.5114,30.5176,1.0257,0.0713,8.6586,42.1584,5.1229,1.0364,0.2286,0.3657,14.3171,1.5154,18.39,11.9685,10.7771,4.0513,85.7571,72.0762,96.0429,0.8262,70.0543,288.7001,0.68,0.02,178.6457,13748.5934,3.7229,0.5606,11.8286,211.6724,14.49,3.0,0.23931566428755768,-0.970941817426052,0.0,0.0
2010,20.5414,4.6276,31.4771,5.0547,11.4357,12.1379,70.0429,80.0761,96.3571,0.3895,31.1286,82.7293,0.5214,0.0038,127.75,16271.8975,3.69,1.2221,0.5714,1.0057,15.2043,2.4382,21.9457,7.872,7.99,6.6773,69.7671,21.3862,92.0429,16.4062,42.5114,30.5176,1.0257,0.0713,8.6586,42.1584,5.1229,1.0364,0.2286,0.3657,4.64,2.0,0.12053668025532308,-0.992708874098054,14.49,3.0
2010,21.1286,2.4654,30.9671,5.55,13.9571,3.1263,72.2357,23.8304,95.4143,2.4248,35.3129,161.392,0.5557,0.0052,227.2671,18144.488,3.7729,0.6648,1.5143,16.0514,20.5414,4.6276,31.4771,5.0547,11.4357,12.1379,70.0429,80.0761,96.3571,0.3895,31.1286,82.7293,0.5214,0.0038,127.75,16271.8975,3.69,1.2221,0.5714,1.0057,0.0,0.0,-3.216245299353273e-16,-1.0,4.64,2.0
2010,22.0857,1.2763,32.0229,8.4832,15.1657,2.0858,73.5714,18.0924,95.7143,4.6181,39.2257,99.9036,0.6043,0.0159,136.1714,11564.237,3.6243,0.7878,2.4286,40.1657,21.1286,2.4654,30.9671,5.55,13.9571,3.1263,72.2357,23.8304,95.4143,2.4248,35.3129,161.392,0.5557,0.0052,227.2671,18144.488,3.7729,0.6648,1.5143,16.0514,0.0,0.0,-0.12053668025532283,-0.992708874098054,0.0,0.0
2010,19.0086,2.4199,27.2614,8.9474,11.0657,6.715,69.0971,4.588,94.2429,5.7495,38.4186,45.64,0.6471,0.0082,204.7943,13874.8216,3.8029,0.3368,0.0571,0.0095,22.0857,1.2763,32.0229,8.4832,15.1657,2.0858,73.5714,18.0924,95.7143,4.6181,39.2257,99.9036,0.6043,0.0159,136.1714,11564.237,3.6243,0.7878,2.4286,40.1657,5.71,2.0,-0.23931566428755743,-0.9709418174260521,0.0,0.0
2010,19.04,2.6439,28.3557,6.5738,10.6071,12.1647,68.1086,14.5763,95.1143,7.3414,33.1943,18.0207,0.6857,0.0147,77.0986,12300.5672,4.3314,0.6253,0.0,0.0,19.0086,2.4199,27.2614,8.9474,11.0657,6.715,69.0971,4.588,94.2429,5.7495,38.4186,45.64,0.6471,0.0082,204.7943,13874.8216,3.8029,0.3368,0.0571,0.0095,17.33,6.0,-0.3546048870425356,-0.9350162426854148,5.71,2.0
2010,22.31,0.91,32.31,6.6752,14.6214,5.0653,68.6386,4.9995,92.1857,30.3548,35.2814,60.6416,0.6814,0.0068,19.5357,310.6075,4.4257,0.5333,0.0,0.0,19.04,2.6439,28.3557,6.5738,10.6071,12.1647,68.1086,14.5763,95.1143,7.3414,33.1943,18.0207,0.6857,0.0147,77.0986,12300.5672,4.3314,0.6253,0.0,0.0,73.54,14.0,-0.46472317204376806,-0.8854560256532101,17.33,6.0
2010,20.1271,1.1778,30.3529,6.3792,11.0471,5.8078,67.8714,4.4373,95.2857,7.0481,32.3186,33.7263,0.7414,0.0232,35.0386,39.702,4.6057,0.4525,0.0,0.0,22.31,0.91,32.31,6.6752,14.6214,5.0653,68.6386,4.9995,92.1857,30.3548,35.2814,60.6416,0.6814,0.0068,19.5357,310.6075,4.4257,0.5333,0.0,0.0,215.63,21.0,-0.5680647467311556,-0.8229838658936566,73.54,14.0
2010,19.6486,7.3056,29.7257,14.7654,10.17,12.5427,63.9843,18.2147,94.5,7.21,28.7414,102.0586,0.7543,0.067,85.7414,14324.5526,4.6771,1.9308,0.0,0.0,20.1271,1.1778,30.3529,6.3792,11.0471,5.8078,67.8714,4.4373,95.2857,7.0481,32.3186,33.7263,0.7414,0.0232,35.0386,39.702,4.6057,0.4525,0.0,0.0,919.83,51.0,-0.663122658240795,-0.7485107481711013,215.63,21.0
2010,21.8943,4.931,32.87,7.0832,12.2671,8.2131,63.9343,8.0898,95.5143,6.9548,24.6257,38.4909,0.5443,0.0052,226.0214,20454.9727,3.3314,0.2666,0.0,0.0,19.6486,7.3056,29.7257,14.7654,10.17,12.5427,63.9843,18.2147,94.5,7.21,28.7414,102.0586,0.7543,0.067,85.7414,14324.5526,4.6771,1.9308,0.0,0.0,1000.7,53.0,-0.7485107481711011,-0.6631226582407952,919.83,51.0
2010,21.0714,1.1,31.2271,5.8995,13.7857,1.8832,69.6729,8.5626,95.9571,0.6129,30.0557,57.8439,0.6757,0.0371,191.2271,12888.9565,4.5071,1.6096,0.8857,1.1848,21.8943,4.931,32.87,7.0832,12.2671,8.2131,63.9343,8.0898,95.5143,6.9548,24.6257,38.4909,0.5443,0.0052,226.0214,20454.9727,3.3314,0.2666,0.0,0.0,2395.13,44.0,-0.8229838658936564,-0.5680647467311559,1000.7,53.0
2010,20.27,2.6704,31.5114,16.6952,12.18,2.8901,71.3614,73.0155,97.0429,0.1195,29.3929,290.421,0.4571,0.0021,135.6943,6677.3835,3.6443,1.314,2.8286,53.4057,21.0714,1.1,31.2271,5.8995,13.7857,1.8832,69.6729,8.5626,95.9571,0.6129,30.0557,57.8439,0.6757,0.0371,191.2271,12888.9565,4.5071,1.6096,0.8857,1.1848,2211.65,61.0,-0.8854560256532096,-0.4647231720437691,2395.13,44.0
2010,16.8443,2.2305,26.7514,18.6514,9.8057,2.0132,76.5729,38.8608,96.9286,0.8357,37.1986,154.5069,0.5329,0.0143,242.1571,5423.6529,4.1114,1.3077,0.9143,3.7048,20.27,2.6704,31.5114,16.6952,12.18,2.8901,71.3614,73.0155,97.0429,0.1195,29.3929,290.421,0.4571,0.0021,135.6943,6677.3835,3.6443,1.314,2.8286,53.4057,14.49,5.0,-0.9350162426854147,-0.3546048870425359,2211.65,61.0
2010,18.47,4.1633,29.2771,18.571,10.1671,7.4718,71.0486,36.258,95.6429,4.3695,32.2757,149.3109,0.4714,0.0098,199.1171,9562.5861,3.8071,0.8696,0.5714,1.8057,16.8443,2.2305,26.7514,18.6514,9.8057,2.0132,76.5729,38.8608,96.9286,0.8357,37.1986,154.5069,0.5329,0.0143,242.1571,5423.6529,4.1114,1.3077,0.9143,3.7048,78.98,13.0,-0.970941817426052,-0.23931566428755774,14.49,5.0
2010,15.5143,6.7953,25.2814,14.0047,7.8957,11.1773,74.2286,7.149,97.1,0.4733,35.7986,90.8103,0.5486,0.0336,182.73,10448.6163,4.8029,5.8908,0.1429,0.0895,18.47,4.1633,29.2771,18.571,10.1671,7.4718,71.0486,36.258,95.6429,4.3695,32.2757,149.3109,0.4714,0.0098,199.1171,9562.5861,3.8071,0.8696,0.5714,1.8057,56.11,7.0,-0.992708874098054,-0.12053668025532357,78.98,13.0
2010,14.6386,2.6656,23.6729,6.871,7.0371,11.5681,74.3571,71.4954,96.9143,0.9381,39.33,226.273,0.8943,0.5233,217.0571,3789.0429,4.7086,8.1062,8.8286,440.699,15.5143,6.7953,25.2814,14.0047,7.8957,11.1773,74.2286,7.149,97.1,0.4733,35.7986,90.8103,0.5486,0.0336,182.73,10448.6163,4.8029,5.8908,0.1429,0.0895,453.6,32.0,-1.0,-1.8369701987210297e-16,56.11,7.0
2010,14.8486,4.454,20.6357,6.1404,10.03,11.0124,81.2571,33.2629,96.9143,0.5114,53.8771,184.896,1.0371,0.5239,192.8314,5117.5229,5.6671,6.851,5.8857,45.2648,14.6386,2.6656,23.6729,6.871,7.0371,11.5681,74.3571,71.4954,96.9143,0.9381,39.33,226.273,0.8943,0.5233,217.0571,3789.0429,4.7086,8.1062,8.8286,440.699,0.0,0.0,-0.992708874098054,0.1205366802553232,453.6,32.0
2010,12.6086,4.6218,21.1157,4.353,6.8086,5.0951,82.5857,9.6781,96.9571,0.4195,49.4229,60.5235,0.4843,0.0279,160.5643,8269.3423,3.4386,2.2453,0.1143,0.0514,14.8486,4.454,20.6357,6.1404,10.03,11.0124,81.2571,33.2629,96.9143,0.5114,53.8771,184.896,1.0371,0.5239,192.8314,5117.5229,5.6671,6.851,5.8857,45.2648,3.55,2.0,-0.9709418174260521,0.23931566428755738,0.0,0.0
2010,9.2814,5.0894,19.2929,4.981,3.4414,13.0451,86.0857,7.9248,98.1,0.4533,48.39,142.8522,0.34,0.0037,156.2857,2448.0381,2.27,0.4373,0.4,0.5067,12.6086,4.6218,21.1157,4.353,6.8086,5.0951,82.5857,9.6781,96.9571,0.4195,49.4229,60.5235,0.4843,0.0279,160.5643,8269.3423,3.4386,2.2453,0.1143,0.0514,69.01,15.0,-0.9350162426854148,0.35460488704253557,3.55,2.0
2010,10.9071,2.057,17.4486,9.7632,5.2358,3.2393,83.4,30.3467,97.1857,0.6414,52.0514,385.8502,0.7514,0.3135,213.1857,4862.7748,4.6743,11.5209,9.2857,137.8648,9.2814,5.0894,19.2929,4.981,3.4414,13.0451,86.0857,7.9248,98.1,0.4533,48.39,142.8522,0.34,0.0037,156.2857,2448.0381,2.27,0.4373,0.4,0.5067,105.08,14.0,-0.8854560256532101,0.464723172043768,69.01,15.0
2010,10.8057,0.9182,17.2057,6.449,6.4729,2.625,89.9286,7.1824,97.2714,0.429,67.1857,25.7439,0.3771,0.0145,143.1657,7039.4382,2.5886,1.2344,0.2857,0.0381,10.9071,2.057,17.4486,9.7632,5.2358,3.2393,83.4,30.3467,97.1857,0.6414,52.0514,385.8502,0.7514,0.3135,213.1857,4862.7748,4.6743,11.5209,9.2857,137.8648,1.05,1.0,-0.822983865893657,0.5680647467311548,105.08,14.0
2010,10.7043,9.5069,14.6586,6.4353,6.6429,18.6476,83.92,70.4855,95.9857,7.3314,66.7329,66.0889,1.2029,0.7158,227.9,637.74,5.9071,7.2504,7.5429,46.0495,10.8057,0.9182,17.2057,6.449,6.4729,2.625,89.9286,7.1824,97.2714,0.429,67.1857,25.7439,0.3771,0.0145,143.1657,7039.4382,2.5886,1.2344,0.2857,0.0381,0.0,0.0,-0.7485107481711011,0.6631226582407952,1.05,1.0
2010,8.24,0.9217,12.9143,0.5709,4.5229,2.6402,88.5429,9.7062,97.5286,0.2257,65.4071,37.894,0.8014,0.1052,204.8429,1430.4395,4.63,2.4419,8.5143,67.0781,10.7043,9.5069,14.6586,6.4353,6.6429,18.6476,83.92,70.4855,95.9857,7.3314,66.7329,66.0889,1.2029,0.7158,227.9,637.74,5.9071,7.2504,7.5429,46.0495,0.0,0.0,-0.6631226582407955,0.7485107481711007,0.0,0.0
2010,3.7143,4.2839,8.8914,2.3962,-0.4629,10.6375,91.1429,11.4429,98.2,0.46,69.26,214.6038,0.3586,0.001,187.2771,10614.8797,2.7957,0.2638,0.3429,0.2362,8.24,0.9217,12.9143,0.5709,4.5229,2.6402,88.5429,9.7062,97.5286,0.2257,65.4071,37.894,0.8014,0.1052,204.8429,1430.4395,4.63,2.4419,8.5143,67.0781,0.0,0.0,-0.5680647467311559,0.8229838658936564,0.0,0.0
2010,3.0371,10.3084,7.6957,6.4103,-0.5143,9.0025,87.9,51.6733,97.8286,4.939,63.8343,189.4421,0.82,0.3637,173.7714,2199.119,4.9857,4.9018,4.9714,66.699,3.7143,4.2839,8.8914,2.3962,-0.4629,10.6375,91.1429,11.4429,98.2,0.46,69.26,214.6038,0.3586,0.001,187.2771,10614.8797,2.7957,0.2638,0.3429,0.2362,0.0,0.0,-0.4647231720437684,0.88545602565321,0.0,0.0
2010,9.3943,6.3535,15.0473,18.1583,5.7587,7.5038,88.2857,27.2014,96.5571,3.3429,67.7714,277.6789,0.6686,0.1783,216.7714,976.7957,3.7529,4.6064,3.2571,18.4362,3.0371,10.3084,7.6957,6.4103,-0.5143,9.0025,87.9,51.6733,97.8286,4.939,63.8343,189.4421,0.82,0.3637,173.7714,2199.119,4.9857,4.9018,4.9714,66.699,3.84,1.0,-0.35460488704253595,0.9350162426854147,0.0,0.0
2010,1.7271,8.9021,6.1157,9.3989,-2.33,17.2228,91.1143,49.8048,98.3429,0.1962,72.8914,529.8591,0.4129,0.0154,183.5986,6403.4977,2.3486,0.9455,0.2,0.0267,9.3943,6.3535,15.0473,18.1583,5.7587,7.5038,88.2857,27.2014,96.5571,3.3429,67.7714,277.6789,0.6686,0.1783,216.7714,976.7957,3.7529,4.6064,3.2571,18.4362,2.38,1.0,-0.2393156642875578,0.970941817426052,3.84,1.0
2010,3.4071,12.3234,7.9243,2.8579,0.1786,23.6749,92.1429,23.8062,98.0429,0.9862,74.89,351.591,0.4157,0.0231,149.9343,14431.8951,2.7957,1.3072,6.9429,80.8762,1.7271,8.9021,6.1157,9.3989,-2.33,17.2228,91.1143,49.8048,98.3429,0.1962,72.8914,529.8591,0.4129,0.0154,183.5986,6403.4977,2.3486,0.9455,0.2,0.0267,2.41,1.0,-0.12053668025532363,0.992708874098054,2.38,1.0
